date,total_confirm,total_suspect,total_heal,total_dead,total_severe,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,name
2020-03-26,6,0,0,0,0,2,0,0,0,0,,厄立特里亚
2020-03-29,12,0,0,0,0,6,0,0,0,0,,厄立特里亚
2020-03-31,15,0,0,0,0,3,0,0,0,0,,厄立特里亚
2020-04-01,18,0,0,0,0,3,0,0,0,0,,厄立特里亚
2020-04-02,22,0,0,0,0,4,0,0,0,0,,厄立特里亚
2020-03-14,1,0,0,0,0,1,0,0,0,0,,刚果（布）
2020-03-21,4,0,0,0,0,3,0,0,0,0,,刚果（布）
2020-03-22,4,0,0,0,0,0,,0,0,,,刚果（布）
2020-03-27,19,0,0,0,0,15,0,0,0,0,,刚果（布）
2020-04-01,22,0,0,0,0,3,0,0,0,0,,刚果（布）
2020-04-02,41,0,0,3,0,19,0,0,3,0,,刚果（布）
2020-03-20,1,0,0,0,0,1,0,0,0,0,,津巴布韦
2020-03-21,2,0,0,0,0,1,0,0,0,0,,津巴布韦
2020-03-22,2,0,0,0,0,0,,0,0,,,津巴布韦
2020-03-23,2,0,0,1,0,0,0,0,1,0,,津巴布韦
2020-03-24,3,0,0,1,0,1,0,0,0,0,,津巴布韦
2020-03-26,5,0,0,1,0,2,0,0,0,0,,津巴布韦
2020-03-27,7,0,0,1,0,2,0,0,0,0,,津巴布韦
2020-03-30,8,0,0,1,0,1,0,0,0,0,,津巴布韦
2020-04-02,9,0,0,1,0,1,0,0,0,0,,津巴布韦
2020-02-27,1,0,0,0,0,1,0,0,0,,,丹麦
2020-02-28,2,0,0,0,0,1,0,0,0,,,丹麦
2020-02-29,3,0,0,0,0,1,0,0,0,,,丹麦
2020-03-02,4,0,0,0,0,1,0,0,0,,,丹麦
2020-03-03,10,0,0,0,0,6,0,0,0,0,,丹麦
2020-03-04,15,0,0,0,0,5,0,0,0,0,,丹麦
2020-03-05,20,0,0,0,0,5,0,0,0,0,,丹麦
2020-03-06,23,0,0,0,0,3,0,0,0,0,,丹麦
2020-03-07,27,0,0,0,0,4,0,0,0,0,,丹麦
2020-03-08,35,0,0,0,0,8,0,0,0,0,,丹麦
2020-03-09,59,0,0,0,0,24,0,0,0,0,,丹麦
2020-03-10,262,0,0,0,0,203,0,0,0,0,,丹麦
2020-03-11,614,0,0,0,0,352,0,0,0,0,,丹麦
2020-03-12,674,0,0,0,0,60,0,0,0,0,,丹麦
2020-03-13,801,0,0,0,0,127,0,0,0,0,,丹麦
2020-03-14,827,0,0,0,0,26,0,0,0,0,,丹麦
2020-03-15,864,0,0,3,0,37,0,0,3,0,,丹麦
2020-03-16,914,0,0,4,0,50,0,0,1,0,,丹麦
2020-03-17,977,0,0,4,0,63,0,0,0,0,,丹麦
2020-03-18,1057,0,0,4,0,80,0,0,0,0,,丹麦
2020-03-19,1151,0,0,6,0,94,0,0,2,0,,丹麦
2020-03-20,1255,0,0,9,0,104,0,0,3,0,,丹麦
2020-03-21,1326,0,0,13,0,71,0,0,4,0,,丹麦
2020-03-22,1395,0,0,13,0,69,0,0,0,0,,丹麦
2020-03-23,1460,0,0,24,0,65,0,0,11,0,,丹麦
2020-03-24,1591,0,0,32,0,131,0,0,8,0,,丹麦
2020-03-25,1724,0,0,34,0,133,0,0,2,0,,丹麦
2020-03-26,1877,0,50,41,0,153,0,50,7,0,,丹麦
2020-03-27,2046,0,50,52,0,169,0,0,11,0,,丹麦
2020-03-28,2366,0,57,52,0,320,0,7,0,0,,丹麦
2020-03-29,2564,0,73,72,0,198,0,16,20,0,,丹麦
2020-03-30,2755,0,73,77,0,191,0,0,5,0,,丹麦
2020-03-31,2860,0,77,90,0,105,0,4,13,0,,丹麦
2020-04-01,3107,0,894,104,0,247,0,817,14,0,,丹麦
2020-04-02,3386,0,1287,123,0,279,0,393,19,0,,丹麦
2020-04-03,3757,0,1287,139,0,371,0,0,16,0,,丹麦
2020-04-04,4268,0,1379,161,0,511,0,92,22,0,,丹麦
2020-03-26,19,0,0,0,0,19,0,0,0,0,,阿鲁巴
2020-03-19,1,0,0,0,0,1,0,0,0,0,,斐济
2020-03-26,5,0,0,0,0,4,0,0,0,0,,斐济
2020-04-04,12,0,0,0,0,7,0,0,0,0,,斐济
2020-03-23,1,0,0,0,0,1,0,0,0,0,,伯利兹
2020-03-26,2,0,0,0,0,1,0,0,0,0,,伯利兹
2020-03-31,3,0,0,0,0,1,0,0,0,0,,伯利兹
2020-04-04,4,0,0,0,0,1,0,0,0,0,,伯利兹
2020-03-23,2,0,0,0,0,2,0,0,0,0,,缅甸
2020-03-24,3,0,0,0,0,1,0,0,0,0,,缅甸
2020-03-26,5,0,0,0,0,2,0,0,0,0,,缅甸
2020-03-28,8,0,0,0,0,3,0,0,0,0,,缅甸
2020-03-29,10,0,0,0,0,2,0,0,0,0,,缅甸
2020-03-30,14,0,0,0,0,4,0,0,0,0,,缅甸
2020-03-31,15,0,0,1,0,1,0,0,1,0,,缅甸
2020-04-01,16,0,0,1,0,1,0,0,0,0,,缅甸
2020-04-02,20,0,0,1,0,4,0,0,0,0,,缅甸
2020-04-03,20,0,0,1,0,0,,0,0,,,缅甸
2020-04-04,21,0,1,1,0,1,0,1,0,0,,缅甸
2020-03-09,2,0,0,0,0,2,0,0,0,0,,塞浦路斯
2020-03-11,6,0,0,0,0,4,0,0,0,0,,塞浦路斯
2020-03-12,10,0,0,0,0,4,0,0,0,0,,塞浦路斯
2020-03-13,14,0,0,0,0,4,0,0,0,0,,塞浦路斯
2020-03-14,21,0,0,0,0,7,0,0,0,0,,塞浦路斯
2020-03-15,32,0,0,0,0,11,0,0,0,0,,塞浦路斯
2020-03-18,58,0,0,0,0,26,0,0,0,0,,塞浦路斯
2020-03-19,67,0,0,0,0,9,0,0,0,0,,塞浦路斯
2020-03-20,75,0,0,0,0,8,0,0,0,0,,塞浦路斯
2020-03-21,84,0,0,0,0,9,0,0,0,0,,塞浦路斯
2020-03-22,95,0,0,0,0,11,0,0,0,0,,塞浦路斯
2020-03-23,116,0,0,0,0,21,0,0,0,0,,塞浦路斯
2020-03-24,124,0,0,0,0,8,0,0,0,0,,塞浦路斯
2020-03-25,132,0,0,0,0,8,0,0,0,0,,塞浦路斯
2020-03-26,132,0,3,3,0,0,0,3,3,0,,塞浦路斯
2020-03-27,162,0,4,5,0,30,0,1,2,0,,塞浦路斯
2020-03-28,179,0,4,5,0,17,0,0,0,0,,塞浦路斯
2020-03-29,214,0,4,6,0,35,0,0,1,0,,塞浦路斯
2020-03-30,230,0,4,6,0,16,0,0,0,0,,塞浦路斯
2020-03-31,262,0,4,6,0,32,0,0,0,0,,塞浦路斯
2020-04-01,320,0,4,9,0,58,0,0,3,0,,塞浦路斯
2020-04-02,356,0,4,10,0,36,0,0,1,0,,塞浦路斯
2020-04-03,396,0,4,11,0,40,0,0,1,0,,塞浦路斯
2020-03-26,37,0,0,1,0,37,0,0,1,0,,关岛
2020-03-14,1,0,0,0,0,1,0,0,0,0,,科索沃
2020-03-22,28,0,0,1,0,27,0,0,1,0,,科索沃
2020-03-25,71,0,0,1,0,43,0,0,0,0,,科索沃
2020-03-26,71,0,0,1,0,0,0,0,0,0,,科索沃
2020-03-28,91,0,0,1,0,20,0,0,0,0,,科索沃
2020-03-29,94,0,1,1,0,3,0,1,0,0,,科索沃
2020-03-18,3,0,0,0,0,3,0,0,0,0,,吉尔吉斯斯坦
2020-03-20,6,0,0,0,0,3,0,0,0,0,,吉尔吉斯斯坦
2020-03-21,12,0,0,0,0,6,0,0,0,0,,吉尔吉斯斯坦
2020-03-23,16,0,0,0,0,4,0,0,0,0,,吉尔吉斯斯坦
2020-03-25,44,0,0,0,0,28,0,0,0,0,,吉尔吉斯斯坦
2020-03-27,58,0,0,0,0,14,0,0,0,0,,吉尔吉斯斯坦
2020-03-30,94,0,0,0,0,36,0,0,0,0,,吉尔吉斯斯坦
2020-03-31,107,0,0,0,0,13,0,0,0,0,,吉尔吉斯斯坦
2020-04-02,116,0,0,0,0,9,0,0,0,0,,吉尔吉斯斯坦
2020-04-04,144,0,9,1,0,28,0,9,1,0,,吉尔吉斯斯坦
2020-03-30,3,0,0,0,0,3,0,0,0,0,,博茨瓦纳
2020-03-31,4,0,0,1,0,1,0,0,1,0,,博茨瓦纳
2020-03-19,1,0,0,0,0,1,0,0,0,0,,尼日尔
2020-03-20,1,0,0,0,0,0,0,0,0,0,,尼日尔
2020-03-21,2,0,0,0,0,1,0,0,0,0,,尼日尔
2020-03-22,2,0,0,0,0,0,,0,0,,,尼日尔
2020-03-24,7,0,0,1,0,5,0,0,1,0,,尼日尔
2020-03-26,8,0,0,1,0,1,0,0,0,0,,尼日尔
2020-03-27,10,0,0,1,0,2,0,0,0,0,,尼日尔
2020-03-30,22,0,0,3,0,12,0,0,2,0,,尼日尔
2020-03-31,27,0,0,3,0,5,0,0,0,0,,尼日尔
2020-04-01,34,0,0,3,0,7,0,0,0,0,,尼日尔
2020-04-02,74,0,0,5,0,40,0,0,2,0,,尼日尔
2020-04-03,120,0,0,5,0,46,0,0,0,0,,尼日尔
2020-03-13,1,0,0,0,0,1,0,0,0,0,,苏里南
2020-03-19,2,0,0,0,0,1,0,0,0,0,,苏里南
2020-03-21,5,0,0,0,0,3,0,0,0,0,,苏里南
2020-03-23,6,0,0,0,0,1,0,0,0,0,,苏里南
2020-03-26,8,0,0,0,0,2,0,0,0,0,,苏里南
2020-03-31,9,0,0,0,0,1,0,0,0,0,,苏里南
2020-03-19,1,0,0,0,0,1,0,0,0,0,,佛得角
2020-03-21,3,0,0,0,0,2,0,0,0,0,,佛得角
2020-03-22,3,0,0,0,0,0,,0,0,,,佛得角
2020-03-25,3,0,0,1,0,0,0,0,1,0,,佛得角
2020-03-26,4,0,0,1,0,1,0,0,0,0,,佛得角
2020-03-27,5,0,0,1,0,1,0,0,0,0,,佛得角
2020-03-28,5,0,0,1,0,0,,0,0,,,佛得角
2020-03-30,6,0,0,1,0,1,0,0,0,0,,佛得角
2020-04-04,7,0,0,1,0,1,0,0,0,0,,佛得角
2020-03-18,1,0,0,0,0,1,0,0,0,0,,萨尔瓦多
2020-03-27,13,0,0,0,0,12,0,0,0,0,,萨尔瓦多
2020-03-31,24,0,0,0,0,11,0,0,0,0,,萨尔瓦多
2020-04-04,56,0,0,3,0,32,0,0,3,0,,萨尔瓦多
2020-03-11,1,0,0,0,0,1,0,0,0,0,,圭亚那
2020-03-16,4,0,0,0,0,3,0,0,0,0,,圭亚那
2020-03-19,5,0,0,1,0,1,0,0,1,0,,圭亚那
2020-03-31,8,0,0,1,0,3,0,0,0,0,,圭亚那
2020-04-01,12,0,0,2,0,4,0,0,1,0,,圭亚那
2020-04-03,19,0,0,4,0,7,0,0,2,0,,圭亚那
2020-04-04,23,0,0,4,0,4,0,0,0,0,,圭亚那
2020-03-19,1,0,0,0,0,1,0,0,0,0,,尼加拉瓜
2020-03-20,2,0,0,0,0,1,0,0,0,0,,尼加拉瓜
2020-03-27,4,0,0,1,0,2,0,0,1,0,,尼加拉瓜
2020-04-04,5,0,0,1,0,1,0,0,0,0,,尼加拉瓜
2020-03-17,1,0,0,0,0,1,0,0,0,0,,冈比亚
2020-03-22,2,0,0,1,0,1,0,0,1,0,,冈比亚
2020-03-24,3,0,0,1,0,1,0,0,0,0,,冈比亚
2020-03-29,4,0,0,1,0,1,0,0,0,0,,冈比亚
2020-03-21,1,0,0,0,0,1,0,0,0,0,,东帝汶
2020-02-26,2,0,0,0,0,2,0,0,0,,,巴基斯坦
2020-02-29,3,0,0,0,0,1,0,0,0,,,巴基斯坦
2020-03-02,4,0,0,0,0,1,0,0,0,,,巴基斯坦
2020-03-03,5,0,0,0,0,1,0,0,0,,,巴基斯坦
2020-03-05,6,0,0,0,0,1,0,0,0,0,,巴基斯坦
2020-03-08,7,0,1,0,0,1,0,1,0,0,,巴基斯坦
2020-03-09,16,0,1,0,0,9,0,0,0,0,,巴基斯坦
2020-03-10,18,0,1,0,0,2,0,0,0,0,,巴基斯坦
2020-03-11,20,0,1,0,0,2,0,0,0,0,,巴基斯坦
2020-03-12,21,0,1,0,0,1,0,0,0,0,,巴基斯坦
2020-03-13,28,0,1,0,0,7,0,0,0,0,,巴基斯坦
2020-03-14,33,0,2,0,0,5,0,1,0,0,,巴基斯坦
2020-03-15,53,0,2,0,0,20,0,0,0,0,,巴基斯坦
2020-03-16,184,0,3,0,0,131,0,1,0,0,,巴基斯坦
2020-03-17,235,0,3,1,0,51,0,0,1,0,,巴基斯坦
2020-03-18,257,0,3,1,0,22,0,0,0,0,,巴基斯坦
2020-03-19,448,0,3,1,0,191,0,0,0,0,,巴基斯坦
2020-03-20,495,0,3,3,0,47,0,0,2,0,,巴基斯坦
2020-03-21,730,0,5,3,0,235,0,2,0,0,,巴基斯坦
2020-03-22,799,0,6,5,0,69,0,1,2,0,,巴基斯坦
2020-03-23,875,0,6,6,0,76,0,0,1,0,,巴基斯坦
2020-03-24,972,0,6,7,0,97,0,0,1,0,,巴基斯坦
2020-03-25,1102,0,6,7,0,130,0,0,0,0,,巴基斯坦
2020-03-26,1179,0,21,9,0,77,0,15,2,0,,巴基斯坦
2020-03-27,1296,0,23,9,0,117,0,2,0,0,,巴基斯坦
2020-03-28,1495,0,25,12,0,199,0,2,3,0,,巴基斯坦
2020-03-29,1566,0,25,15,0,71,0,0,3,0,,巴基斯坦
2020-03-30,1717,0,29,18,0,151,0,4,3,0,,巴基斯坦
2020-03-31,1940,0,58,26,0,223,0,29,8,0,,巴基斯坦
2020-04-01,2238,0,85,31,0,298,0,27,5,0,,巴基斯坦
2020-04-02,2419,0,107,34,0,181,0,22,3,0,,巴基斯坦
2020-04-04,2708,0,130,41,0,289,0,23,7,0,,巴基斯坦
2020-03-01,2,0,0,0,0,2,0,0,0,,,埃及
2020-03-02,2,0,1,0,0,0,0,1,0,,,埃及
2020-03-07,15,0,1,0,0,13,0,0,0,0,,埃及
2020-03-08,55,0,1,1,0,40,0,0,1,0,,埃及
2020-03-09,59,0,1,1,0,4,0,0,0,0,,埃及
2020-03-11,67,0,1,1,0,8,0,0,0,0,,埃及
2020-03-12,80,0,20,1,0,13,0,19,0,0,,埃及
2020-03-13,93,0,21,2,0,13,0,1,1,0,,埃及
2020-03-14,110,0,21,2,0,17,0,0,0,0,,埃及
2020-03-15,126,0,26,2,0,16,0,5,0,0,,埃及
2020-03-16,166,0,26,2,0,40,0,0,0,0,,埃及
2020-03-17,196,0,26,6,0,30,0,0,4,0,,埃及
2020-03-18,210,0,28,6,0,14,0,2,0,0,,埃及
2020-03-19,256,0,28,7,0,46,0,0,1,0,,埃及
2020-03-20,285,0,39,8,0,29,0,11,1,0,,埃及
2020-03-21,294,0,41,10,0,9,0,2,2,0,,埃及
2020-03-22,327,0,56,14,0,33,0,15,4,0,,埃及
2020-03-23,366,0,56,19,0,39,,0,5,,,埃及
2020-03-24,402,0,80,20,0,36,0,24,1,0,,埃及
2020-03-25,456,0,95,21,0,54,0,15,1,0,,埃及
2020-03-26,495,0,102,24,0,39,0,7,3,0,,埃及
2020-03-27,536,0,116,30,0,41,0,14,6,0,,埃及
2020-03-28,576,0,121,36,0,40,0,5,6,0,,埃及
2020-03-29,609,0,132,40,0,33,0,11,4,0,,埃及
2020-03-30,656,0,150,41,0,47,0,18,1,0,,埃及
2020-03-31,710,0,157,46,0,54,0,7,5,0,,埃及
2020-04-01,779,0,179,52,0,69,0,22,6,0,,埃及
2020-04-02,865,0,201,58,0,86,0,22,6,0,,埃及
2020-04-03,985,0,216,66,0,120,0,15,8,0,,埃及
2020-02-24,5,0,0,0,0,5,0,0,0,,,科威特
2020-02-25,8,0,0,0,0,3,0,0,0,,,科威特
2020-02-26,26,0,0,0,0,18,0,0,0,,,科威特
2020-02-27,43,0,0,0,0,17,0,0,0,,,科威特
2020-02-28,45,0,0,0,0,2,0,0,0,,,科威特
2020-03-02,56,0,0,0,0,11,0,0,0,,,科威特
2020-03-05,58,0,0,0,0,2,0,0,0,0,,科威特
2020-03-09,65,0,0,0,0,7,0,0,0,0,,科威特
2020-03-10,69,0,0,0,0,4,0,0,0,0,,科威特
2020-03-11,72,0,2,0,0,3,0,2,0,0,,科威特
2020-03-12,72,0,5,0,0,0,0,3,0,0,,科威特
2020-03-13,100,0,5,0,0,28,0,0,0,0,,科威特
2020-03-15,112,0,9,0,0,12,0,4,0,0,,科威特
2020-03-16,123,0,9,0,0,11,0,0,0,0,,科威特
2020-03-17,130,0,12,0,0,7,0,3,0,0,,科威特
2020-03-18,142,0,12,0,0,12,0,0,0,0,,科威特
2020-03-19,148,0,18,0,0,6,0,6,0,0,,科威特
2020-03-20,159,0,18,0,0,11,0,0,0,0,,科威特
2020-03-22,188,0,30,0,0,29,0,12,0,0,,科威特
2020-03-24,191,0,39,0,0,3,0,9,0,0,,科威特
2020-03-25,195,0,43,0,0,4,0,4,0,0,,科威特
2020-03-26,208,0,49,0,0,13,0,6,0,0,,科威特
2020-03-27,225,0,57,0,0,17,0,8,0,0,,科威特
2020-03-28,235,0,64,0,0,10,0,7,0,0,,科威特
2020-03-30,266,0,72,0,0,31,0,8,0,0,,科威特
2020-03-31,289,0,73,0,0,23,0,1,0,0,,科威特
2020-04-01,317,0,80,0,0,28,0,7,0,0,,科威特
2020-04-02,342,0,81,0,0,25,0,1,0,0,,科威特
2020-04-04,479,0,93,1,0,137,0,12,1,0,,科威特
2020-03-06,1,0,0,0,0,1,0,0,0,0,,斯洛伐克
2020-03-07,3,0,0,0,0,2,0,0,0,0,,斯洛伐克
2020-03-08,5,0,0,0,0,2,0,0,0,0,,斯洛伐克
2020-03-09,7,0,0,0,0,2,0,0,0,0,,斯洛伐克
2020-03-11,10,0,0,0,0,3,0,0,0,0,,斯洛伐克
2020-03-12,16,0,0,0,0,6,0,0,0,0,,斯洛伐克
2020-03-13,32,0,0,0,0,16,0,0,0,0,,斯洛伐克
2020-03-14,44,0,0,0,0,12,0,0,0,0,,斯洛伐克
2020-03-15,61,0,0,0,0,17,0,0,0,0,,斯洛伐克
2020-03-17,97,0,0,0,0,36,0,0,0,0,,斯洛伐克
2020-03-18,105,0,0,0,0,8,0,0,0,0,,斯洛伐克
2020-03-19,123,0,0,0,0,18,0,0,0,0,,斯洛伐克
2020-03-20,137,0,0,0,0,14,0,0,0,0,,斯洛伐克
2020-03-21,178,0,0,0,0,41,0,0,0,0,,斯洛伐克
2020-03-22,185,0,0,0,0,7,0,0,0,0,,斯洛伐克
2020-03-23,186,0,7,0,0,1,0,7,0,0,,斯洛伐克
2020-03-24,204,0,7,0,0,18,0,0,0,0,,斯洛伐克
2020-03-25,216,0,7,0,0,12,0,0,0,0,,斯洛伐克
2020-03-26,226,0,7,0,0,10,0,0,0,0,,斯洛伐克
2020-03-30,336,0,7,0,0,110,0,0,0,0,,斯洛伐克
2020-03-31,363,0,7,1,0,27,0,0,1,0,,斯洛伐克
2020-04-01,400,0,3,1,0,37,0,0,0,0,,斯洛伐克
2020-04-02,426,0,3,1,0,26,0,0,0,0,,斯洛伐克
2020-04-04,471,0,8,1,0,45,0,5,0,0,,斯洛伐克
2020-03-06,1,0,0,0,0,1,0,0,0,0,,直布罗陀
2020-03-26,3,0,0,0,0,2,0,0,0,0,,直布罗陀
2020-02-28,1,0,0,0,0,1,0,0,0,,,摩纳哥
2020-03-13,2,0,0,0,0,1,0,0,0,0,,摩纳哥
2020-03-14,3,0,0,0,0,1,0,0,0,0,,摩纳哥
2020-03-15,7,0,0,0,0,4,0,0,0,0,,摩纳哥
2020-03-16,9,0,0,0,0,2,0,0,0,0,,摩纳哥
2020-03-19,11,0,0,0,0,2,0,0,0,0,,摩纳哥
2020-03-21,18,0,0,0,0,7,0,0,0,0,,摩纳哥
2020-03-22,23,0,0,0,0,5,0,0,0,0,,摩纳哥
2020-03-24,27,0,1,0,0,4,0,1,0,0,,摩纳哥
2020-03-25,31,0,1,0,0,4,0,0,0,0,,摩纳哥
2020-03-26,33,0,1,0,0,2,0,0,0,0,,摩纳哥
2020-03-27,42,0,1,0,0,9,0,0,0,0,,摩纳哥
2020-03-28,43,0,1,0,0,1,0,0,0,0,,摩纳哥
2020-03-29,46,0,1,0,0,3,0,0,0,0,,摩纳哥
2020-03-30,49,0,1,1,0,3,0,0,1,0,,摩纳哥
2020-03-31,52,0,1,1,0,3,0,0,0,0,,摩纳哥
2020-04-01,55,0,1,1,0,3,0,0,0,0,,摩纳哥
2020-04-02,60,0,1,1,0,5,0,0,0,0,,摩纳哥
2020-04-03,64,0,1,1,0,4,0,0,0,0,,摩纳哥
2020-03-08,1,0,0,0,0,1,0,0,0,0,,巴拉圭
2020-03-13,6,0,0,0,0,5,0,0,0,0,,巴拉圭
2020-03-16,9,0,0,0,0,3,0,0,0,0,,巴拉圭
2020-03-17,11,0,0,0,0,2,0,0,0,0,,巴拉圭
2020-03-19,13,0,0,0,0,2,0,0,0,0,,巴拉圭
2020-03-20,18,0,0,0,0,5,0,0,0,0,,巴拉圭
2020-03-21,22,0,0,1,0,4,0,0,1,0,,巴拉圭
2020-03-24,37,0,0,3,0,15,0,0,2,0,,巴拉圭
2020-03-25,41,0,0,3,0,4,0,0,0,0,,巴拉圭
2020-03-26,41,0,0,3,0,0,,0,0,,,巴拉圭
2020-03-27,56,0,1,3,0,15,0,1,0,0,,巴拉圭
2020-03-28,58,0,1,3,0,2,0,0,0,0,,巴拉圭
2020-03-29,64,0,1,3,0,6,0,0,0,0,,巴拉圭
2020-03-31,65,0,1,3,0,1,0,0,0,0,,巴拉圭
2020-04-02,92,0,1,3,0,27,0,0,0,0,,巴拉圭
2020-04-04,96,0,12,3,0,4,0,11,0,0,,巴拉圭
2020-03-26,3,0,0,0,0,3,0,0,0,0,,荷属安的列斯
2020-03-30,7,0,0,1,0,4,0,0,1,0,,荷属安的列斯
2020-03-22,1,0,0,0,0,1,0,0,0,0,,多米尼克
2020-03-26,11,0,0,0,0,10,0,0,0,0,,多米尼克
2020-03-31,12,0,0,0,0,1,0,0,0,0,,多米尼克
2020-04-04,14,0,0,0,0,2,0,0,0,0,,多米尼克
2020-03-15,1,0,0,0,0,1,0,0,0,0,,乌兹别克斯坦
2020-03-16,6,0,0,0,0,5,0,0,0,0,,乌兹别克斯坦
2020-03-18,13,0,0,0,0,7,0,0,0,0,,乌兹别克斯坦
2020-03-19,23,0,0,0,0,10,0,0,0,0,,乌兹别克斯坦
2020-03-20,33,0,0,0,0,10,0,0,0,0,,乌兹别克斯坦
2020-03-21,41,0,0,0,0,8,0,0,0,0,,乌兹别克斯坦
2020-03-22,43,0,0,0,0,2,0,0,0,0,,乌兹别克斯坦
2020-03-24,50,0,5,0,0,7,0,5,0,0,,乌兹别克斯坦
2020-03-25,55,0,5,0,0,5,0,0,0,0,,乌兹别克斯坦
2020-03-26,65,0,5,0,0,10,0,0,0,0,,乌兹别克斯坦
2020-03-27,88,0,5,1,0,23,0,0,1,0,,乌兹别克斯坦
2020-03-28,104,0,5,2,0,16,0,0,1,0,,乌兹别克斯坦
2020-03-29,133,0,5,2,0,29,0,0,0,0,,乌兹别克斯坦
2020-03-30,149,0,7,2,0,16,0,2,0,0,,乌兹别克斯坦
2020-03-31,167,0,7,2,0,18,0,0,0,0,,乌兹别克斯坦
2020-04-01,172,0,7,2,0,5,0,0,0,0,,乌兹别克斯坦
2020-04-02,190,0,12,2,0,18,0,5,0,0,,乌兹别克斯坦
2020-04-04,241,0,25,2,0,51,0,13,0,0,,乌兹别克斯坦
2020-03-17,2,0,0,0,0,2,0,0,0,0,,黑山
2020-03-19,10,0,0,0,0,8,0,0,0,0,,黑山
2020-03-23,27,0,0,0,0,17,0,0,0,0,,黑山
2020-03-24,47,0,0,0,0,20,0,0,0,0,,黑山
2020-03-25,53,0,0,0,0,6,0,0,0,0,,黑山
2020-03-27,75,0,0,1,0,22,0,0,1,0,,黑山
2020-03-29,85,0,0,1,0,10,0,0,0,0,,黑山
2020-03-30,91,0,0,1,0,6,0,0,0,0,,黑山
2020-03-31,109,0,0,1,0,18,0,0,0,0,,黑山
2020-04-03,174,0,0,1,0,65,0,0,0,0,,黑山
2020-04-04,197,0,1,2,0,23,0,1,1,0,,黑山
2020-03-13,1,0,0,0,0,1,0,0,0,0,,危地马拉
2020-03-15,3,0,0,1,0,2,0,0,1,0,,危地马拉
2020-03-20,12,0,0,1,0,9,0,0,0,0,,危地马拉
2020-03-21,17,0,0,1,0,5,0,0,0,0,,危地马拉
2020-03-26,24,0,4,1,0,7,0,4,0,0,,危地马拉
2020-03-27,25,0,4,1,0,1,0,0,0,0,,危地马拉
2020-03-30,34,0,10,1,0,9,0,6,0,0,,危地马拉
2020-03-31,36,0,10,1,0,2,0,0,0,0,,危地马拉
2020-04-04,50,0,12,1,0,14,0,2,0,0,,危地马拉
2020-03-13,1,0,0,0,0,1,0,0,0,0,,加蓬
2020-03-17,3,0,0,0,0,2,0,0,0,0,,加蓬
2020-03-20,4,0,0,1,0,1,0,0,1,0,,加蓬
2020-03-21,5,0,0,1,0,1,0,0,0,0,,加蓬
2020-03-22,5,0,0,1,0,0,,0,0,,,加蓬
2020-03-25,6,0,0,1,0,1,0,0,0,0,,加蓬
2020-03-26,7,0,0,1,0,1,0,0,0,0,,加蓬
2020-03-30,16,0,0,1,0,9,0,0,0,0,,加蓬
2020-03-31,18,0,0,1,0,2,0,0,0,0,,加蓬
2020-04-03,21,0,1,1,0,3,0,1,0,0,,加蓬
2020-03-13,1,0,0,1,0,1,0,0,1,0,,苏丹
2020-03-20,2,0,0,1,0,1,0,0,0,0,,苏丹
2020-03-23,2,0,0,1,0,0,,0,0,,,苏丹
2020-03-24,3,0,0,1,0,1,0,0,0,0,,苏丹
2020-03-28,5,0,0,1,0,2,0,0,0,0,,苏丹
2020-03-30,6,0,0,2,0,1,0,0,1,0,,苏丹
2020-03-31,7,0,0,2,0,1,0,0,0,0,,苏丹
2020-04-02,8,0,0,2,0,1,0,0,0,0,,苏丹
2020-04-03,10,0,0,2,0,2,0,0,0,0,,苏丹
2020-03-24,1,0,0,0,0,1,0,0,0,0,,利比亚
2020-03-25,1,0,0,0,0,0,,0,0,,,利比亚
2020-03-26,3,0,0,0,0,2,0,0,0,0,,利比亚
2020-03-30,8,0,0,0,0,5,0,0,0,0,,利比亚
2020-04-01,10,0,0,0,0,2,0,0,0,0,,利比亚
2020-04-02,11,0,0,1,0,1,0,0,1,0,,利比亚
2020-04-04,17,0,0,1,0,6,0,0,0,0,,利比亚
2020-03-06,2,0,0,0,0,2,0,0,0,0,,圣马丁岛
2020-03-10,1,0,0,0,0,1,0,0,0,0,,土耳其
2020-03-11,1,0,0,0,0,0,0,0,0,0,,土耳其
2020-03-12,2,0,0,0,0,1,0,0,0,0,,土耳其
2020-03-13,5,0,0,0,0,3,0,0,0,0,,土耳其
2020-03-14,6,0,0,0,0,1,0,0,0,0,,土耳其
2020-03-15,18,0,0,0,0,12,0,0,0,0,,土耳其
2020-03-16,47,0,0,0,0,29,0,0,0,0,,土耳其
2020-03-17,98,0,0,1,0,51,0,0,1,0,,土耳其
2020-03-18,191,0,0,2,0,93,0,0,1,0,,土耳其
2020-03-19,359,0,0,4,0,168,0,0,2,0,,土耳其
2020-03-20,670,0,0,9,0,311,0,0,5,0,,土耳其
2020-03-21,947,0,0,21,0,277,0,0,12,0,,土耳其
2020-03-22,1236,0,0,30,0,289,0,0,9,0,,土耳其
2020-03-23,1529,0,0,37,0,293,0,0,7,0,,土耳其
2020-03-24,1872,0,0,44,0,343,0,0,7,0,,土耳其
2020-03-25,2433,0,26,59,0,561,0,26,15,0,,土耳其
2020-03-26,3629,0,26,75,0,1196,0,0,16,0,,土耳其
2020-03-27,5698,0,26,92,0,2069,0,0,17,0,,土耳其
